883056,859545,348045,167621,65190,2323457
715643,758146,341026,185647,98983,2099445
855319,856560,373732,204435,99270,2389316
626707,664387,291436,166022,99227,1847779
873635,837276,325650,162874,75713,2275148
493688,508517,202871,93707,52574,1351357
951317,893547,311194,147583,85996,2389637
0,0,2733451,0,0,2733451
0,0,1551852,0,0,1551852
0,0,3500049,0,0,3500049
0,0,2925990,0,0,2925990
0,0,4066378,0,0,4066378
0,0,7929594,0,0,7929594
0,0,5143774,0,0,5143774
0,0,3585722,0,0,3585722
0,0,4429741,0,0,4429741
0,0,6034059,0,0,6034059
0,0,3109032,0,0,3109032
0,0,2857268,0,0,2857268
0,0,1836520,0,0,1836520
0,0,413659,0,0,413659
0,0,3326115,0,0,3326115
0,0,1816149,0,0,1816149
0,0,2861421,0,0,2861421
0,0,3302006,0,0,3302006
0,0,3971006,0,0,3971006
0,0,2823178,0,0,2823178
0,0,3488258,0,0,3488258
0,0,2870087,0,0,2870087
0,0,2609607,0,0,2609607
0,0,1899948,0,0,1899948
0,0,639894,0,0,639894
0,0,134120,0,0,134120
0,0,597979,0,0,597979
0,0,1034677,0,0,1034677
0,0,178903,0,0,178903
0,0,1842245,0,0,1842245
0,0,654449,0,0,654449
0,0,1296638,0,0,1296638
0,0,741604,0,0,741604
0,0,701237,0,0,701237
0,0,607487,0,0,607487
0,0,410957,0,0,410957
0,0,29500,0,0,29500
0,0,291470,0,0,291470
0,0,154800,0,0,154800
0,0,104456,0,0,104456
0,0,169862,0,0,169862
0,0,115405,0,0,115405
0,0,195509,0,0,195509
0,0,110796,0,0,110796
0,0,108692,0,0,108692
0,0,193217,0,0,193217
0,0,168431,0,0,168431
0,0,140927,0,0,140928
0,0,0,0,12331,12331
0,0,0,0,31030,31030
0,0,0,0,17389,17389
0,0,0,0,15928,15928
0,0,0,0,109190,109190
0,0,0,0,257025,257025
0,0,0,0,373467,373467
0,0,0,0,536622,536622
0,0,0,0,626263,626263
0,0,0,0,645920,645920
0,0,0,0,237516,237516
0,0,0,0,191149,191149
0,0,0,0,,0
0,0,0,0,,0
0,0,0,0,,0
0,0,43,0,,43
0,0,67895,0,,67895
0,0,9480,0,,9480
0,0,88799,0,,88799
0,0,41242,0,,41242
0,0,23072,0,,23072
0,0,16638,0,,16638
0,0,4201,0,,4201
0,0,5616,0,,5616
11503600,11251885,4559291,2433469,4497683,34245928
9420311,8904651,3670338,2225026,4504183,28724509
14873618,13951604,5424608,3038220,4647990,41936040
11038411,11031167,4920890,3491534,4620482,35102484
11551842,11688246,5070411,2899411,4118988,35328898
13874834,14023720,6275359,4054535,4442784,42671232
10057021,10422230,5022524,3650603,4909368,34061746
14205179,14817483,7230920,5542440,6389574,48185596
9644362,9757691,4407806,3050103,4467745,31327707
12689982,13243074,6287267,4660057,5903252,42783632
11530269,11284835,4898306,3417045,5142259,36272714
11530269,11284835,4898306,3417045,5142259,36272714
0,0,13823726,0,0,13823726
0,0,12251699,0,0,12251699
0,0,13198816,0,0,13198816
0,0,13824372,0,0,13824372
0,0,15227968,0,0,15227968
0,0,15177690,0,0,15177690
0,0,16851049,0,0,16851049
0,0,17138240,0,0,17138240
0,0,16951739,0,0,16951739
0,0,16596043,0,0,16596043
0,0,17280911,0,0,17280911
0,0,17280911,0,0,17280911
0,0,681584,0,0,681584
0,0,851824,0,0,851824
0,0,766482,0,0,766482
0,0,886339,0,0,886339
0,0,921509,0,0,921509
0,0,920213,0,0,920213
0,0,1130581,0,0,1130581
0,0,1404473,0,0,1404473
0,0,1197266,0,0,1197266
0,0,1013402,0,0,1013402
0,0,1108705,0,0,1108705
0,0,1108705,0,0,1108705
0,0,6010521,0,0,6010521
0,0,6881579,0,0,6881579
0,0,6766415,0,0,6766415
0,0,8377248,0,0,8377248
0,0,9508767,0,0,9508767
0,0,9556375,0,0,9556375
0,0,12101841,0,0,12101841
0,0,11792629,0,0,11792629
0,0,12275762,0,0,12275762
0,0,12077024,0,0,12077024
0,0,8540369,0,0,8540369
0,0,8540369,0,0,8540369
0,0,9054611,0,0,9054611
0,0,9353260,0,0,9353260
0,0,9049403,0,0,9049403
0,0,11124358,0,0,11124358
0,0,9389586,0,0,9389586
0,0,10865565,0,0,10865565
0,0,9919974,0,0,9919974
0,0,11754096,0,0,11754096
0,0,10034113,0,0,10034113
0,0,12285311,0,0,12285311
0,0,10069252,0,0,10069252
0,0,10069252,0,0,10069252
0,0,0,0,781559,781559
0,0,0,0,745394,745394
0,0,0,0,721205,721205
0,0,0,0,762420,762420
0,0,0,0,3086313,3086313
0,0,0,0,5652395,5652395
0,0,0,0,7417396,7417396
0,0,0,0,9913794,9913794
0,0,0,0,8022967,8022967
0,0,0,0,8949662,8949662
0,0,0,0,6639636,6639636
0,0,0,0,6639636,6639636
529127,547162,217880,89055,20052,1403276
823082,816203,305981,136887,42560,2124713
724609,699680,256125,124252,41158,1845824
857748,806224,288748,141126,40541,2134387
512884,554128,234023,98492,56937,1456464
970228,951203,366993,163361,53240,2505025
511514,565399,274169,171405,282060,1804547
983463,999526,439638,250231,115093,2787951
495959,531005,231102,134865,75080,1468011
973926,965868,391363,208544,92069,2631770
501561,516683,211110,115910,84172,1429436
501561,516683,211110,115910,84172,1429436
