0,0,0,0,0,0,0,0,0,0,0.63786,0.52034,0.32444,0.1619,0.20565,0.18203,0.08723,-0.019976,-0.050015,-0.15125,-0.051219,-0.025245,-0.093,-0.0010131,0.0068591,-0.085407,-0.08341,0.021962,0.04441+0.00043363i,0.030569+0.031599i,-0.11768+0.015466i,-0.18595,-0.14846,-0.053809+0.029523i,-0.19203,-0.13278,-0.047264-0.012788i,-0.20452+0.048067i,0.031031+0.083355i,-0.038858-0.0031199i,-0.11916-0.0029236i,-0.14044-0.0029332i,-0.11779-0.020542i,-0.15032,-0.063346,-0.0092223,-0.054621,-0.074806,-0.093477,-0.0094463,-0.0102,-0.089503
0,0,0,0,0,0,0,0,0,0,0,0.64221,0.4932,0.19982,0.15781,0.15595,0.09046,0.046503,0.032597,-0.010216,0.077468,0.14864,0.15614,0.0089681,0.041526,0.02268,0.024509,0.02643,-0.086088+0.026228i,-0.05728+0.03446i,0.048935+0.032028i,0.032201,-0.064727,-0.018624+0.024019i,-0.077939,-0.080114,-0.060803+0.004996i,0.050269-0.018565i,0.02668+0.0017055i,-0.074803-0.018461i,-0.12013-0.017299i,-0.10723-0.017356i,-0.084801+0.005525i,-0.11892,-0.19069,-0.25584,-0.21146,-0.12725,-0.075665,-0.010903,0.018487,-0.12168
0,0,0,0,0,0,0,0,0,0,0,0,0.54223,0.44229,0.18894,0.2489,0.2293,0.17667,0.22589,0.20505,0.23982,0.08007,0.035165,0.090208,-0.089479,0.044499,0.087135,0.1335,0.10285-0.032746i,0.16833-0.01878i,0.028003+0.016601i,0.11658,0.10444,0.12719-0.013481i,0.14698,0.1525,-0.042878+0.026248i,0.033192-0.017762i,0.0051603-0.033263i,-0.015152-0.037783i,-0.004311-0.035405i,-0.011719-0.035522i,-0.065841-0.041468i,-0.0055802,0.016477,-0.006341,0.021852,0.077788,0.057814,0.048054,-0.0031462,-0.021778
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68052,0.57264,0.266,0.22758,0.19743,0.19275,0.17388,0.0019895,0.078338,0.068146,-0.10071,0.13338,0.21204,0.023583,0.040754,0.052483+0.0026185i,0.033193-0.029559i,0.0098079+0.02281i,0.06418,-0.11626,-0.05591-0.019844i,0.0025669,-0.024402,-0.03489+0.025302i,0.026351+0.0056297i,-0.094111-0.012537i,0.0071846-0.03182i,0.00091845-0.029818i,-0.074398-0.029916i,-0.10918-0.00015246i,-0.11859,-0.097109,-0.1022,-0.11042,-0.14265,-0.0057579,-0.013421,0.12533,0.059027
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53425,0.46491,0.26673,-0.03718,-0.0073801,-0.0060045,-0.13496,-0.0275,0.16076,0.071466,-0.020601,-0.06695,-0.057088,-0.11384,-0.064018-0.03678i,0.07088-0.024017i,0.081183-0.067753i,-0.037248,0.043009,-0.060834+0.035448i,-0.011662,0.088263,0.069666-0.046524i,0.074329-0.042073i,-0.038949-0.014306i,0.10056+0.029434i,0.07745+0.027582i,0.032607+0.027672i,0.043306-0.019898i,0.12911,0.098316,0.04576,0.075123,0.067286,0.091908,0.023997,0.060516,-0.0027313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56446,0.32974,0.10631,0.098854,0.0051891,-0.079211,-0.24739,-0.054559,-0.05514,-0.16297,-0.083478,0.069011,-0.074276,0.054345-0.031018i,0.064449-0.026923i,-0.013303-0.019395i,0.075906,0.0084541,-0.14457-0.022503i,-0.17271,-0.0078807,0.028766-0.021286i,0.11769-0.035083i,0.093396-0.061753i,-0.18307+0.063145i,-0.14154+0.059172i,-0.12652+0.059366i,-0.060366-0.010074i,-0.080933,-0.12653,-0.10913,-0.15432,-0.19619,-0.16083,-0.14234,-0.12648,-0.096832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66712,0.26813,0.087587,0.011556,-0.021832,-0.066965,0.075652,0.18274,0.19223,0.23693,0.19979,0.047298,0.12428-0.0024317i,0.041757-0.01574i,0.086573-0.030293i,0.01516,0.15031,0.10583+0.0002709i,0.098844,-0.020629,0.088818-0.045445i,0.028379-0.042421i,-0.013641-0.04837i,0.0090515-0.025951i,-0.044334-0.024318i,-0.17825-0.024398i,-0.22029-0.014186i,-0.14841,0.024874,0.076767,0.077295,0.082196,0.042495,0.054786,-0.040264,0.037919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77205,0.61407,0.49135,0.27046,0.24252,0.12346,-0.029314,-0.048807,0.0023975,0.026888,0.2159,0.25846-0.054871i,0.16934-0.015585i,0.12613-0.0014972i,0.029234,0.10372,0.15947+0.0076469i,0.046575,-0.046553,0.01762+0.02204i,0.023069+0.031562i,0.033679+0.043499i,0.1019-0.02529i,0.090668-0.023699i,0.16211-0.023777i,0.24783-0.032628i,0.17166,0.10457,0.051628,0.018868,0.025033,0.15639,0.18543,0.11953,0.068252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52892,0.41893,0.14007,-0.018391,0.1427,0.096661,0.017714,0.11901,0.093379,0.013118,0.071644+0.0057709i,0.14198-0.01037i,0.13091-0.068927i,-0.0031451,0.033958,-0.054082+0.037359i,0.031033,-0.048933,-0.093376-0.020551i,-0.11375-0.017302i,-0.091336+0.015919i,-0.017461+0.016413i,0.010242+0.01538i,-0.095877+0.015431i,-0.080345+0.036941i,-0.1138,-0.14746,-0.13886,-0.0225,0.046882,0.097201,0.10224,0.091991,0.10939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5334,0.34493,0.22897,0.15315,0.18897,0.11838,0.038577,0.025063,0.14149,0.18694-0.023008i,0.17841+7.4217e-005i,0.12841-0.05814i,0.055392,0.036424,-0.053174+0.0034641i,-0.033296,0.14424,0.16214-0.017106i,0.12992-0.0048956i,0.09057-0.0022969i,0.044746+0.024977i,0.047157+0.023405i,0.068498+0.023482i,0.064329+0.019196i,0.11972,0.084318,0.10532,0.16744,0.14922,0.1417,0.054494,0.007283,-0.041489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71371,0.48145,0.20004,-0.0037499,0.065956,-0.02297,-0.052174,0.0693,-0.071695-0.017965i,-0.052369+0.01104i,0.045463+0.028546i,0.14651,0.20047,0.1639-0.0068941i,0.051779,0.01214,-0.050491+0.020174i,0.0085404+0.013332i,0.045865+0.0086852i,-0.061809-0.024358i,-0.03077-0.022826i,-0.044085-0.022901i,-0.023399-0.053694i,0.096622,0.088058,0.059863,0.12223,0.086928,0.07847,0.14291,0.096621,0.10189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58337,0.44625,0.24139,0.16357,0.17268,0.15557,0.24758,0.21311-0.049807i,0.13874-0.015233i,0.089142+0.058319i,0.021527,-0.069324,-0.057429-0.010558i,-0.1482,-0.049881,-0.038464+0.02828i,-0.1587+0.066548i,-0.17836+0.066183i,-0.12777-0.0011583i,-0.051281-0.0010854i,-0.066089-0.001089i,0.014237-0.039876i,0.020023,0.077571,0.05756,0.059559,0.092347,0.057358,-0.12341,-0.11854,-0.14415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69824,0.35077,0.30688,0.18491,0.19301,0.11611,0.09514+0.0071593i,0.16264+0.004485i,0.20704-0.02174i,0.13347,-0.03263,-0.14098+0.004011i,-0.12752,-0.13572,-0.15212-0.0033754i,-0.069506-0.021363i,-0.084763-0.02065i,-0.04895+0.013129i,0.039349+0.012303i,-0.010114+0.012343i,-0.020464+0.020928i,0.039114,0.068437,0.084816,0.10129,0.059791,0.13976,0.17171,0.19828,0.1953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66926,0.56229,0.30023,0.26372,0.10707,0.0097757-0.029393i,0.04876-0.022065i,0.044463-0.048465i,0.056656,0.013946,-0.015087-0.020278i,-0.15174,-0.066119,-0.087481-0.019967i,-0.10708+0.012107i,0.08915-0.0055274i,0.065877-0.033532i,0.040339-0.031422i,0.040737-0.031525i,-0.083431+0.064419i,-0.071601,0.13611,0.14699,0.16331,0.13014,0.065247,0.156,0.12724,0.10425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5197,0.50574,0.23399,0.12728,0.10954-0.038537i,-0.062214-0.029926i,0.0099478+0.008005i,0.081582,0.10222,0.084815-0.031787i,0.05173,-0.021069,0.01359-0.020162i,0.041963-0.0086736i,0.071378-0.040363i,0.079583+0.014134i,0.015065+0.013245i,-0.0071427+0.013288i,0.027359-0.0083449i,-0.050838,-0.052401,-0.079162,-0.11284,-0.058393,-0.018697,0.059938,0.053724,-0.052063
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61733,0.28828,0.21445,0.10436-0.0091039i,0.21715+0.016105i,0.23443-0.04623i,0.22815,0.14435,0.10515-0.02196i,0.12273,-0.030332,0.018826-0.036173i,0.086428-0.061647i,0.044712-0.091685i,0.054266-0.0059113i,0.12416-0.0055393i,0.078431-0.0055575i,0.0092072-0.044554i,0.039148,0.14609,0.088745,0.15734,0.083642,0.077396,0.025376,0.015953,0.052364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65972,0.49121,0.30287-0.024588i,0.2268+0.00053818i,0.14956-0.067517i,0.15437,0.14927,0.15912-0.022044i,0.078849,-0.051822,0.054223-0.04515i,0.12584-0.041699i,0.13944-0.068897i,0.0017803-0.033463i,-0.086872-0.031358i,-0.16512-0.031461i,-0.15622+0.0082476i,-0.14298,-0.11559,-0.19418,-0.12671,-0.14083,-0.086762,-0.14217,-0.09665,0.14918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57499,0.37831-0.097417i,0.35458-0.052737i,0.17903-0.0048555i,0.098156,0.080875,0.10992-0.018142i,0.098656,0.055892,0.070618+0.010431i,0.14977+0.045766i,0.30847+0.035102i,0.1492+0.038424i,0.11015+0.036006i,0.096673+0.036124i,0.14142-0.014424i,0.068255,-0.045881,-0.030617,-0.042571,-0.092247,-0.12492,-0.12648,-0.090026,-0.11553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53466,0.38452+0.0015233i,0.17706-0.06937i,0.16385-0.076872i,0.099622-0.022121i,0.070731-0.021776i,0.21519-0.088065i,0.16529-0.01205i,0.083119+0.0009764i,0.20559-0.0049313i,0.13131-0.012229i,0.14651+0.012072i,0.19223-0.037492i,0.19718-0.044876i,0.10347-0.046614i,0.1375-0.049265i,0.0022652-0.015505i,-0.10721-0.051596i,-0.069229-0.044841i,-0.15376+0.00043278i,-0.11881-0.0084212i,-0.047153-0.057773i,-0.053455-0.055256i,-0.022663-0.089468i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485,0.38913-0.055096i,0.11407+0.0079146i,0.16257-0.014512i,0.062511-0.070635i,0.08089+0.011821i,0.10065+0.020131i,0.16772-0.039381i,0.09831-0.050988i,0.1597-0.040819i,0.15137+0.047754i,0.053197+0.07308i,0.0024727+0.068226i,-0.018243+0.034367i,0.0021065+0.080246i,0.06544+0.061476i,0.028603+0.071664i,0.10512+0.073364i,0.10261+0.057858i,0.026632+0.050449i,-0.0030044+0.064983i,-0.027215+0.060747i,-0.15104+0.022309i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6358,0.47209+0.094375i,0.37144+0.12337i,0.17764+0.043645i,0.21545-9.0466e-005i,0.044099-0.04103i,0.13029-0.067039i,0.043999-0.086737i,0.086852-0.087411i,0.014538-0.1222i,0.07147-0.13867i,0.018539-0.14824i,-0.050796-0.18509i,-0.12658-0.15247i,-0.053635-0.093619i,-0.02647-0.041042i,-0.040865-0.039829i,-0.056318-0.039669i,-0.10986-0.088933i,-0.061879-0.059133i,-0.11341-0.065952i,-0.1665-0.055892i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62237,0.22115-0.039011i,0.13337-0.15673i,0.0021481+0.028205i,0.093268+0.018156i,0.089888+0.024234i,0.22931+0.024806i,0.20739-0.11754i,0.05717+0.049558i,-0.034324+0.07328i,0.020797+0.074038i,0.033203+0.10839i,0.11607+0.077763i,0.16361+0.056246i,0.1585+0.041171i,0.082223+0.032261i,0.12514+0.031129i,0.30437+0.058783i,0.21483+0.044556i,0.12854+0.042498i,0.15141+0.037492i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5088,0.33336+0.037058i,0.27844+0.041686i,0.10322+0.011473i,0.030513+0.026385i,0.04095+0.034832i,-0.010989+0.054835i,-0.08756+0.028377i,-0.030242+0.053971i,-0.072077+0.047765i,-0.14618+0.039638i,-0.22055+0.015883i,-0.26882-0.00022384i,-0.21938-0.015454i,-0.21812-0.015808i,-0.18221-0.022633i,-0.22267-0.020667i,-0.26036-0.014988i,-0.34516-0.013171i,-0.31512-0.011791i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50929,0.33509-0.070631i,0.30974-0.059434i,0.34052-0.065977i,0.22326-0.047819i,0.25371-0.058566i,0.12434-0.046409i,0.12938-0.040965i,0.14768-0.039107i,0.084317+0.0044177i,0.099272+0.021528i,0.15638+0.0084372i,0.081782+0.023765i,0.068178-0.028282i,0.039796-0.016779i,0.012948-0.021242i,-0.047839-0.00049274i,-0.020849-0.017303i,0.054774-0.028028i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5136,0.3884-0.003559i,0.25639-0.015603i,0.16284-0.039269i,0.24972+0.01755i,0.1589-0.042132i,0.20765-0.043825i,0.2315-0.038858i,0.14947-0.078509i,0.15747+0.00029573i,0.16527-0.0027439i,0.2323+0.018946i,0.22235+0.042561i,0.1501+0.04578i,0.053306+0.075573i,0.0019477+0.052309i,0.068613+0.049972i,0.088313+0.057585i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65082,0.57419-0.049599i,0.38369-0.048536i,0.35845-0.059472i,0.2462-0.062572i,0.23523-0.066224i,0.22773-0.065509i,0.13987-0.044057i,0.13548-0.01873i,0.13043-0.019624i,0.15973-0.02491i,0.1838-0.013198i,0.22475-0.021182i,0.13317-0.026733i,0.1087-0.015919i,0.027215-0.010154i,-0.029071-0.0020427i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43488,0.38368-0.074551i,0.14655-0.10517i,0.04161-0.0022184i,0.058971-0.031735i,0.082917-0.014206i,0.07802-0.044998i,0.10475-0.062415i,0.16329-0.029059i,0.11671-0.042245i,0.10382-0.024689i,0.16787-0.030976i,0.17007-0.041636i,0.15852-0.0363i,0.15881-0.004095i,0.15105-0.0090962i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37364,0.12161-0.074519i,0.16663-0.036597i,0.20447-0.08005i,0.15582-0.078943i,0.11371-0.10185i,0.15026-0.055361i,0.1513-0.048278i,0.09943-0.034087i,0.092931-0.049301i,0.13158-0.040844i,0.11667-0.04577i,0.068909-0.036344i,0.062414-0.04615i,0.020929-0.0091122i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41857,0.27763-0.040149i,0.19888-0.1049i,0.17847-0.094535i,0.11503-0.0082142i,0.19232-0.065149i,0.36858-0.039761i,0.35674-0.036815i,0.3629-0.081543i,0.32982-0.081251i,0.18645-0.12644i,0.19337-0.10123i,0.19847-0.09111i,0.047574-0.10368i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62965,0.57529+0.020361i,0.45355+0.033233i,0.42392-0.023164i,0.28401-0.0019204i,0.21019+0.0072924i,0.19396+0.0026063i,0.19744+0.053143i,0.28473+0.065018i,0.23156+0.12428i,0.26547+0.10234i,0.18163+0.074358i,0.16598+0.047483i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39491,0.3913+0.0034908i,0.39377-0.085807i,0.40079-0.0019514i,0.19847-0.040837i,0.13445-0.025826i,0.18695-0.037539i,0.13635-0.030395i,0.13274+0.0031907i,0.19471-0.0056294i,0.2446-0.018708i,0.17039-0.0076212i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31398,0.17568-0.022773i,0.083262+0.0032964i,0.020124+0.021218i,0.081075+0.029511i,0.092761+0.0441i,0.041696+0.051975i,0.0086245+0.050757i,0.11553+0.055113i,0.044305+0.042532i,0.047548+0.030417i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41019,0.29356+0.1302i,0.13442+0.079789i,0.14406+0.068207i,0.10746+0.0074045i,0.019811-0.03607i,-0.015247-0.12655i,-0.024798-0.11951i,-0.02958-0.073644i,0.070135+0.00048614i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38205,0.37999-0.026647i,0.32743-0.0078473i,0.15476+0.023032i,0.10431-0.0023989i,-0.039013+0.039111i,-0.044665+0.024104i,-0.037954+0.016591i,-0.048908+0.050324i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35722,0.2918-0.022459i,0.22152+0.0017431i,0.2593+0.020718i,0.2242+0.034611i,0.15159+0.014002i,0.16373+0.0042967i,0.091762+0.01479i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31514,0.29616-0.01156i,0.26031-0.0043739i,0.14755-0.027763i,0.1656-0.037806i,0.045541-0.035947i,0.027007-0.063081i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30028,0.23061+0.017852i,0.13155+0.029248i,0.090815+0.031079i,0.041358+0.019749i,0.089588+0.044499i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25201,0.20395-0.029106i,0.16587-0.026073i,0.23648-0.02007i,0.17104+0.00091713i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44892,0.41022+0.0070237i,0.36241+0.0038353i,0.43138+0.018847i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31263,0.34713+0.00066462i,0.24846+0.011406i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28607,0.18757-0.012611i
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35274
